src_text	tgt_text
Veda Vyasa, the author of Indian epic Mahabharata, is the eponym of the river Beas; he is said to have created it from its source lake, the Beas Kund.	ᱵᱷᱟᱨᱚᱛᱤᱭᱚ ᱢᱚᱦᱟᱠᱵᱵᱚ ᱢᱚᱦᱟᱵᱷᱟᱨᱚᱛ ᱨᱮᱱ ᱚᱼᱚᱞᱤᱡ ᱵᱮᱫ ᱵᱮᱥᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱤᱭᱟᱱ ᱱᱟᱹᱭ ᱨᱮᱭᱟᱜ ᱪᱟᱸᱜᱟ ᱧᱩᱛᱩᱢ ᱾ ᱞᱟᱹᱭ ᱟᱠᱚ, ᱵᱤᱭᱟᱥ ᱠᱩᱱᱰ ᱫᱟᱨᱦᱟ ᱠᱷᱚᱱ ᱜᱮ ᱩᱱᱤ ᱫᱚ ᱱᱤᱭᱟᱹ ᱱᱟᱹᱭᱮ ᱥᱤᱨᱡᱟᱹᱣ ᱞᱮᱫᱟ ᱾
The invaders came for "head hunting" and to seek wealth and captives from these tribes and ethnic groups.	ᱡᱟᱨᱯᱟᱟᱱᱠᱚ 'ᱵᱚᱦᱚᱜ ᱥᱮᱸᱫᱽᱨᱟ' ᱞᱟᱹᱜᱤᱫ ᱟᱨ ᱱᱚᱶᱟ ᱩᱯᱚᱡᱟᱹᱛᱤ ᱟᱨ ᱡᱟᱹᱛᱤ ᱟᱱᱟᱜ ᱜᱟᱛᱟᱠ ᱠᱚᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱫᱩᱨᱤᱵ ᱟᱨ ᱟᱴᱚᱠ ᱟᱠᱟᱱ ᱠᱚ ᱛᱚᱞᱟᱥ ᱞᱟᱹᱜᱤᱫ ᱠᱚ ᱦᱮᱡ ᱞᱮᱱᱟ ᱾
Parthiban Kanavu was also serialised in the Kalki weekly during the early 1950s.	ᱯᱟᱨᱛᱤᱵᱟᱱ ᱠᱟᱱᱟᱵᱷᱩ ᱦᱚᱸ ᱑᱙᱕᱐ ᱜᱮᱞᱟᱝ ᱨᱮᱭᱟᱜ ᱮᱛᱚᱦᱚᱵ ᱥᱮᱫ ᱠᱟᱞᱠᱤ ᱦᱟᱯᱛᱟᱠᱤᱭᱟᱹ ᱯᱟᱛᱷᱟᱢ ᱨᱮ ᱞᱮᱛᱟᱲᱜᱮ ᱩᱪᱷᱟᱹᱱ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾
The Supreme Court judgement was by two of a three judge panel.	ᱥᱩᱯᱨᱤᱢ ᱠᱳᱨ ᱨᱮᱭᱟᱜ ᱛᱤᱱ ᱵᱤᱪᱟᱨᱯᱚᱛᱤ ᱯᱮᱱᱮᱞ ᱨᱮᱭᱟᱜ ᱢᱩᱫᱽᱨᱮ ᱵᱟᱨᱦᱚᱲ ᱱᱚᱣᱟ ᱨᱟᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
Shekhar avoids the exercises Mili prescribes and she turns to Vikram for help.	ᱥᱮᱠᱷᱚᱨ ᱢᱤᱞᱤ ᱞᱟᱹᱭᱟᱜ ᱵᱮᱭᱟᱢ ᱮᱸᱰᱟᱜ ᱠᱮᱫᱟᱭ, ᱚᱱᱟᱛᱮ ᱜᱚᱲᱚ ᱦᱟᱛᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱩᱱᱤ ᱫᱚ ᱵᱤᱠᱨᱚᱢ ᱥᱮᱫᱼᱮ ᱪᱟᱞᱟᱣᱮᱱᱟ ᱾
Shekhar then surprises Nirmala by rising to his feet and admitting that he saw Divya run away.	ᱢᱩᱪᱟᱹᱫ ᱨᱮ ᱩᱱᱤ ᱱᱤᱨᱢᱚᱞᱟ ᱫᱚ ᱦᱟᱦᱟᱲᱟᱜ ᱠᱟᱛᱮᱫ ᱵᱮᱨᱮᱫ ᱞᱮᱱᱟᱭ ᱟᱨ ᱚᱥᱤᱠᱟᱨ ᱠᱟᱛᱮᱫ ᱩᱱᱤ ᱫᱤᱵᱟ ᱫᱚ ᱧᱤᱨ ᱥᱮᱱᱚᱜ ᱧᱮᱞ ᱞᱮᱫᱮᱭᱟᱭ ᱾
She is abducted and brought to Karan's party.	ᱩᱱᱤ ᱟᱛᱠᱤᱨ ᱠᱟᱛᱮ ᱠᱚᱨᱚᱱ ᱟᱜ ᱯᱟᱨᱴᱤᱛᱮ ᱩᱱᱤ ᱠᱚ ᱟᱜᱩ ᱞᱮᱫᱮᱭᱟ ᱾
Sikkim is one of the few states in India to receive regular snowfall.	ᱥᱤᱠᱤᱢ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱠᱚᱢ ᱦᱚᱲ ᱯᱚᱱᱚᱛ ᱢᱩᱫ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱦᱟᱨᱮ ᱞᱮᱛᱟᱲᱜᱮ ᱛᱩᱥᱟᱨ ᱡᱟᱹᱲᱤ ᱦᱩᱭᱩᱜᱼᱟ ᱾
The altitude is lower and the hilly region is the Kadalikkad-Meenkunnam-Pampakkuda curved region.	ᱩᱥᱩᱞ ᱠᱚᱢ ᱟᱨ ᱵᱩᱨᱩ ᱴᱚᱴᱷᱟ ᱫᱚ ᱠᱟᱰᱟᱞᱤᱠᱟᱫᱚᱼᱢᱤᱱᱠᱟᱱᱟᱢ ᱯᱟᱢᱯᱟᱠᱩᱰᱟ ᱵᱚᱠᱨᱚ ᱴᱚᱴᱷᱟ ᱾
Reliance Industries became the first Indian company to cross $100Bn in revenues.	ᱨᱤᱞᱟᱭᱮᱱᱥ ᱠᱩᱨᱩᱢᱩᱴᱩ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱯᱳᱭᱞᱳ ᱵᱷᱟᱨᱚᱛᱤᱭᱚ ᱠᱩᱨᱩᱢᱩᱴᱩ ᱡᱟᱦᱟᱸ ᱫᱚ ᱑᱐᱐᱐ ᱠᱳᱴᱤ ᱴᱟᱠᱟ ᱨᱮᱭᱟᱜ ᱟᱨᱡᱟᱣᱮ ᱯᱟᱨᱚᱢ ᱟᱠᱟᱫᱟ ᱾
The banks of the Ken River have quite a few castles which were used by the Rajputs of this region.	ᱠᱮᱱ ᱱᱟᱹᱭ ᱟᱲᱮᱨᱮ ᱵᱮᱥ ᱢᱤᱫ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱜᱟᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱱᱚᱣᱟ ᱴᱚᱴᱷᱟᱨᱮᱱ ᱨᱟᱡᱽᱯᱩᱛ ᱠᱚ ᱫᱟᱨᱟᱭᱛᱮ ᱵᱮᱣᱦᱟᱨ ᱦᱩᱭᱩᱜ ᱛᱟᱦᱮᱫ ᱾
Leader of the Opposition leads the Official Opposition in the Legislative Assembly.	ᱵᱤᱫᱷᱟᱱᱥᱚᱵᱷᱟ ᱨᱮ ᱥᱚᱨᱠᱟᱨᱤ ᱵᱤᱨᱚᱫᱷᱤ ᱫᱚᱞ ᱮ ᱟᱹᱭᱩᱨ ᱞᱮᱜᱼᱟ ᱵᱤᱨᱚᱫᱷᱤ ᱫᱚᱞ ᱱᱮᱛᱟ ᱾
During the monsoon season (June–October), floods are a very common occurrence.	ᱡᱟᱹᱯᱩᱫ ᱨᱤᱛᱩ (ᱡᱩᱱᱼᱚᱠᱴᱚᱵᱚᱨ) ᱰᱩᱵᱟᱹ ᱫᱚ ᱟᱹᱰᱤ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱜᱷᱚᱴᱚᱱ ᱠᱟᱱᱟ ᱾
The 6 kilometres (3.7 mi) stretch between Sarai Mohana and Sadar, Varanasi, Uttar Pradesh is prone to flooding.	ᱩᱛᱛᱚᱨᱯᱨᱚᱫᱮᱥ ᱵᱟᱨᱟᱱᱚᱥᱤᱨᱮ ᱥᱚᱨᱟᱭ ᱢᱳᱦᱚᱱᱟ ᱠᱷᱚᱱ ᱥᱚᱫᱚᱨ ᱫᱷᱟᱹᱵᱤᱡ ᱖ ᱠᱤᱞᱳᱢᱤᱴᱟᱨ ( ᱓ᱹ᱗ ᱢᱟᱭᱤᱞ) ᱴᱚᱴᱷᱟ ᱵᱟᱱ ᱵᱟᱹᱲᱛᱤᱭᱟ ᱾
For a listing of internal project pages of interest, see the department directory.	ᱜᱚᱨᱚᱡᱽ ᱨᱮᱭᱟᱜ ᱵᱷᱤᱛᱨᱤ ᱯᱟᱱᱛᱷᱟ ᱨᱮᱭᱟᱜ ᱥᱟᱦᱴᱟ ᱠᱚ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱛᱟᱹᱞᱤᱠᱟ ᱞᱟᱹᱜᱤᱫ, ᱛᱷᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱰᱤᱨᱮᱠᱴᱚᱨ ᱧᱮᱞ ᱢᱮ ᱾
Included here are coordinated efforts, events, projects, and other general announcements.	ᱱᱚᱰᱮ ᱡᱩᱢᱤᱫ ᱠᱟᱛᱮ ᱠᱩᱨᱩᱢᱩᱴᱩ, ᱟᱠᱷᱲᱟ ᱯᱟᱱᱛᱷᱟ ᱟᱨ ᱮᱴᱟᱜ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱜᱷᱳᱥᱚᱱᱟ ᱠᱚ ᱥᱮᱞᱮᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱾
This page shows the state-wise list of dams and reservoirs in India.	ᱱᱚᱣᱟ ᱥᱟᱠᱟᱢ ᱨᱮ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱵᱟᱸᱫᱷ ᱟᱨ ᱫᱟᱜᱽ ᱟᱦᱟᱨ ᱠᱚᱫᱚ ᱯᱚᱱᱚᱛ ᱵᱷᱤᱛᱤᱠ ᱛᱟᱹᱞᱤᱠᱟ ᱨᱮ ᱧᱮᱞ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
Gujarat has over 200 dams with reservoirs that are large enough to be of particular concern in disaster preparedness planning.	ᱜᱩᱡᱩᱨᱟᱴ ᱨᱮ ᱒᱐᱐ ᱠᱷᱚᱱ ᱵᱟᱹᱲᱛᱤ ᱫᱟᱜᱽ ᱟᱦᱟᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱩᱨᱡᱚᱠ ᱥᱟᱯᱟᱲᱟᱣ ᱯᱚᱨᱤᱠᱚᱞᱯᱚᱱᱟ ᱨᱮ ᱠᱷᱟᱥ ᱨᱤᱡᱷᱟᱹᱣ ᱨᱮᱭᱟᱜ ᱥᱟᱛᱟᱢ ᱾
Navagraha Teertha is one of the major pilgrim spots for the Jain community in India.	ᱱᱚᱵᱚᱜᱨᱚᱦᱚ ᱛᱤᱨᱛᱷᱚ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱡᱳᱭᱱᱚ ᱜᱟᱛᱟᱠ ᱠᱚᱣᱟᱜ ᱥᱚᱨᱮᱥᱟᱱ ᱢᱩᱲᱩᱫ ᱫᱷᱚᱨᱚᱢ ᱴᱷᱟᱶ ᱠᱟᱱᱟ ᱾
Aagam Mandir is a Jain temple in Tumakuru, Karnataka.	ᱟᱜᱚᱢ ᱢᱩᱱᱫᱤᱞ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱠᱚᱨᱱᱟᱴᱚᱠ ᱨᱮᱭᱟᱜ ᱛᱩᱢᱠᱩᱨᱩ ᱨᱮ ᱢᱮᱱᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱡᱳᱭᱱᱚ ᱢᱩᱱᱫᱤᱞ ᱠᱟᱱᱟ ᱾
There are a number of famous Hindu temples like Thiruvilwamala Temple, Thirunavaya Navamukunda Temple, Chamravattam AyyappaTemple and Panniyur Sri Varahamurthy Temple on the bank of Nila.	ᱱᱤᱞ ᱟᱲᱮ ᱨᱮ ᱛᱤᱨᱩᱵᱷᱤᱞᱳᱣᱟᱢᱟᱞᱟ ᱢᱩᱱᱫᱤᱞ, ᱛᱤᱨᱩᱱᱟᱵᱷᱟᱭᱟ ᱱᱚᱵᱚᱼᱢᱩᱠᱩᱱᱫᱽ ᱢᱚᱱᱫᱤᱨ, ᱪᱚᱢᱨᱟᱵᱚᱛᱛᱚᱢ ᱟᱭᱟᱯᱯᱟ ᱢᱚᱱᱫᱤᱨ ᱟᱨ ᱯᱟᱱᱱᱤᱭᱩᱨ ᱥᱨᱤ ᱵᱚᱨᱟᱦᱚᱼᱢᱩᱨᱛᱤ ᱢᱚᱱᱫᱤᱨ ᱞᱮᱠᱟ ᱵᱮᱥ ᱠᱤᱪᱷᱤ ᱜᱚᱴᱟᱝ ᱧᱩᱛᱩᱢᱟᱱ ᱦᱤᱱᱫᱩ ᱢᱚᱱᱫᱤᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾
The Kerala School of Astronomy and Mathematics flourished between 14th and 16th centuries of the Common Era in Tirur-Tirunavaya-Triprangode region on the bank of the river Bharathappuzha.	ᱠᱮᱨᱚᱞ ᱮᱞᱠᱷᱟ ᱜᱟᱛᱟᱠ ᱱᱟᱦᱟᱜ ᱨᱮ ᱑᱔ ᱠᱷᱚᱱ ᱑᱖ ᱥᱚᱛᱚᱠ ᱢᱩᱫᱽᱨᱮ ᱵᱷᱚᱨᱚᱛᱯᱩᱨᱟ ᱨᱮᱭᱟᱜ ᱛᱤᱨᱩᱨᱼᱛᱤᱨᱩᱱᱟᱵᱷᱟᱭᱟᱼ ᱛᱨᱤᱯᱨᱟᱝᱜᱳᱲ ᱴᱚᱴᱷᱟ ᱨᱮ ᱨᱟᱠᱟᱵ ᱞᱮᱱᱟ ᱾
The success of the commercial stone industry solely depends upon defects in rock/stone.	ᱵᱟᱹᱱᱤᱡᱤᱭᱟᱹ ᱫᱷᱤᱨᱤ ᱵᱤᱨᱤᱫᱽ ᱨᱮᱭᱟᱜ ᱥᱤᱜᱤᱞ ᱯᱩᱨᱟᱹᱯᱩᱨᱤ ᱴᱮᱦᱟᱴᱟ ᱫᱷᱤᱨᱤ / ᱥᱤᱞᱟ ᱨᱮᱭᱟᱜ ᱠᱨᱩᱴᱤ ᱪᱮᱛᱟᱱ ᱨᱮ ᱾
Natural defects in ornamental/commercial rock deposits adversely affect the quality of rock deposit.	ᱟᱵᱷᱨᱟᱱᱼᱟᱱ / ᱵᱟᱹᱱᱤᱡᱤᱭᱟᱹ ᱥᱤᱞᱟ ᱢᱚᱡᱩᱛ ᱨᱮᱭᱟᱜ ᱥᱟᱪᱟᱨᱦᱮᱫᱼᱟᱱ ᱠᱷᱩᱸᱛ ᱚᱱᱟ ᱨᱮᱭᱟᱜ ᱜᱩᱱᱼᱢᱟᱱ ᱫᱚ ᱵᱟᱹᱲᱤᱡ ᱞᱮᱠᱟᱛᱮᱭ ᱮᱥᱮᱨ ᱟᱠᱟᱫᱟ ᱾
The fact that he was a non-white male who portrayed self-reliance and righteous self-discipline resonated with black audiences and made him an important figure in this community.	ᱩᱱᱤᱫᱚ ᱢᱤᱫ ᱯᱩᱸᱰ ᱦᱟᱨᱛᱟ ᱠᱚᱲᱟ ᱵᱟᱝ ᱠᱟᱱᱟᱭ, ᱡᱟᱦᱟᱸᱭ ᱱᱤᱡ ᱵᱷᱚᱨᱥᱟ ᱟᱨ ᱡᱚᱛᱷᱟᱛ ᱱᱤᱡᱼᱛᱟᱹᱨᱤᱭ ᱪᱤᱛᱟᱹᱨ ᱞᱮᱫᱟ, ᱱᱤᱭᱟᱹ ᱥᱟᱛᱟᱢᱫᱚ ᱦᱮᱸᱫᱮ ᱦᱟᱨᱛᱟ ᱟᱡᱚᱢᱤᱭᱟᱹ ᱴᱷᱮᱱ ᱜᱚᱦᱚᱱ ᱦᱩᱭᱞᱮᱱᱟ ᱟᱨ ᱩᱱᱤ ᱱᱚᱣᱟ ᱜᱟᱛᱟᱠ ᱨᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱞᱟᱹᱠᱛᱤᱭᱟᱱ ᱦᱚᱲᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟ ᱾
Around 1973, Kung Fu movies became a hit in America across all backgrounds; however, black audiences maintained the films’ popularity well after the general public lost interest.	᱑᱙᱗᱓ ᱥᱟᱞ ᱥᱮᱫ, ᱠᱩᱝᱯᱷᱩ ᱪᱤᱛᱟᱹᱨ ᱠᱚᱫᱚ ᱥᱟᱱᱟᱢ ᱥᱮᱫᱛᱮ ᱟᱢᱮᱨᱤᱠᱟᱨᱮ ᱦᱤᱴ ᱞᱮᱱᱟ, ᱮᱱᱠᱷᱟᱱ, ᱢᱮᱞᱟ ᱦᱚᱲ ᱠᱚᱣᱟᱜ ᱜᱚᱨᱚᱡ ᱟᱫ ᱠᱷᱟᱹᱛᱤᱨ ᱦᱮᱸᱫᱮ ᱦᱟᱨᱛᱟ ᱧᱮᱧᱮᱞᱤᱭᱟᱹ ᱠᱚᱫᱚ ᱪᱚᱞᱚᱛᱪᱤᱛᱟᱹᱨ ᱨᱮᱭᱟᱜ ᱥᱚᱨᱮᱥ ᱠᱚ ᱥᱟᱵ ᱫᱚᱦᱚᱞᱮᱫᱟ ᱾
By 1922, the NFL had established itself as America's premier professional football league.	᱑᱙᱒᱒ ᱥᱟᱞ ᱢᱩᱫᱽᱨᱮ ᱮᱱ ᱹ ᱮᱯᱷ ᱹ ᱮᱞ ᱱᱤᱡ ᱫᱚ ᱟᱢᱮᱨᱤᱠᱟ ᱨᱮᱱ ᱢᱩᱬᱩᱫ ᱯᱮᱥᱟᱫᱟᱨ ᱯᱷᱩᱴᱵᱚᱞ ᱞᱤᱜ ᱞᱮᱠᱟᱛᱮ ᱛᱷᱟᱯᱚᱱ ᱟᱠᱟᱫᱟᱭ ᱾
By the turn of the first millennium, hatha yoga emerged from tantra.	ᱯᱳᱭᱞᱳ ᱥᱚᱦᱚᱥᱨᱟᱵᱫᱚ ᱨᱮᱭᱟᱜ ᱮᱛᱚᱦᱚᱵᱨᱮ ᱛᱚᱱᱛᱨᱚ ᱠᱷᱚᱱ ᱦᱚᱴᱷᱡᱳᱜ ᱥᱤᱨᱡᱟᱹᱣ ᱞᱮᱱᱟ ᱾
The role of the offensive unit is to advance the football down the field with the ultimate goal of scoring a touchdown.	ᱡᱟᱨᱯᱟᱼᱟᱱ ᱤᱭᱩᱱᱤᱴ ᱨᱮᱭᱟᱜ ᱮᱱᱮᱢ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱴᱟᱪᱰᱟᱣᱩᱱ ᱟᱨᱡᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱥᱚᱨᱮᱥ ᱡᱚᱥ ᱞᱟᱹᱜᱤᱫ ᱯᱷᱩᱴᱵᱚᱞ ᱴᱟᱺᱰᱤ ᱥᱮᱫ ᱤᱫᱤ ᱾
The quarterback is the leader of the offense.	ᱠᱳᱭᱟᱨᱴᱟᱨᱵᱮᱠ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱟᱨᱯᱟ ᱠᱚᱨᱮᱱ ᱟᱹᱭᱩᱨᱤᱭᱟᱹ ᱾
Kho also added that he was drunk when he robbed and assaulted Cao.	ᱠᱷᱳ ᱟᱨᱦᱚᱸ ᱠᱚ ᱞᱟᱹᱭ ᱞᱮᱫᱟ ᱡᱮ, ᱡᱚᱠᱷᱚᱱ ᱩᱱᱤ ᱡᱚᱠᱷᱚᱱ ᱡᱟᱦᱟᱸᱭᱮ ᱡᱟᱨᱯᱟ ᱟᱨ ᱞᱩᱴ ᱞᱮᱫ ᱠᱚᱣᱟᱭ ᱩᱱ ᱫᱚ ᱩᱱᱤ ᱯᱟᱹᱣᱨᱟᱹ ᱧᱩ ᱠᱟᱛᱮᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
The trial ended on 30 July 2010, around two years and five months after Cao's death.	ᱠᱟᱣᱚᱨ ᱟᱜ ᱜᱩᱨ ᱛᱟᱭᱚᱢ ᱯᱨᱟᱭ ᱵᱟᱨ ᱥᱮᱨᱢᱟ ᱢᱚᱬᱮ ᱪᱟᱸᱫᱳ ᱛᱟᱭᱚᱢ, ᱒᱐᱑᱐ ᱥᱟᱞ ᱨᱮᱭᱟᱜ ᱓᱐ ᱡᱩᱞᱟᱭ ᱢᱤᱫ ᱢᱳᱠᱫᱫᱚᱢᱟ ᱢᱩᱪᱟᱹᱫ ᱞᱮᱱᱟ ᱾
The United States has won 8 of the 10 titles, with Australia winning the other two.	᱑᱐ ᱜᱚᱴᱟᱝ ᱥᱤᱨᱯᱟᱹ ᱢᱩᱫᱽᱨᱮ ᱘ ᱜᱚᱴᱟᱝ ᱡᱤᱛᱟᱹᱣ ᱞᱮᱱᱟ ᱟᱢᱮᱨᱤᱠᱟ, ᱵᱟᱠᱤ ᱒ ᱡᱤᱛᱟᱹᱣ ᱞᱮᱱᱟ ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱾
Until 1990, only the United States, Canada, England, and Australia had entered.	᱑᱙᱙᱐ ᱥᱟᱞ ᱫᱷᱟᱹᱵᱤᱡ ᱮᱠᱟᱞ ᱢᱟᱨᱠᱤᱱ ᱡᱩᱠᱛᱚᱨᱟᱥᱴᱨ, ᱠᱟᱱᱟᱰᱟ, ᱤᱝᱞᱮᱱᱰ ᱟᱨ ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱨᱮᱭ ᱵᱚᱞᱚ ᱞᱮᱱᱟ ᱾
The indoor team won the silver medal in all four World Indoor Lacrosse Championships.	ᱤᱱᱰᱳᱨ ᱫᱚᱞ ᱫᱚ ᱯᱩᱱᱭᱟ ᱡᱮᱜᱮᱫ ᱤᱱᱰᱳᱨ ᱞᱮᱠᱨᱳᱥ ᱪᱟᱢᱯᱤᱭᱚᱱᱥᱤᱯ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱨᱮᱜᱤ ᱨᱩᱯᱟᱹ ᱥᱤᱨᱯᱟᱹᱭ ᱡᱤᱛᱠᱟᱹᱨ ᱟᱠᱟᱱᱟ ᱾
This is the last straw for Vijay, who is forced to return to his criminal ways and walk the "Path of Fire" in order to rescue them.	ᱱᱚᱶᱟ ᱫᱚ ᱵᱤᱡᱚᱭᱟᱜ ᱢᱩᱪᱟᱹᱫ ᱩᱯᱟᱹᱭ, ᱡᱟᱦᱟᱸᱭ ᱩᱱᱠᱩ ᱵᱟᱧᱪᱟᱣ ᱠᱚ ᱞᱟᱹᱜᱤᱫ, ᱟᱡᱟᱜ ᱠᱟᱹᱭᱟᱱ ᱦᱚᱨᱛᱮ ᱨᱩᱣᱟᱹᱲ ᱦᱤᱡᱩᱜ ᱨᱮ ᱟᱨ " ᱥᱮᱸᱜᱮᱞ ᱦᱚᱨᱛᱮ" ᱛᱟᱲᱟᱢᱮ ᱵᱚᱲᱦᱮ ᱞᱮᱱᱟ ᱾
He writes in both English and Telugu languages.	ᱩᱱᱤ ᱫᱚ ᱤᱝᱨᱮᱡᱤ ᱟᱨ ᱛᱮᱞᱜᱩ ᱵᱟᱱᱟᱨ ᱯᱟᱹᱨᱥᱤᱛᱮᱭ ᱚᱞ ᱞᱮᱫᱟ ᱾
Kancha Ilaiah Shepherd (born 5 October 1952) is an Indian political theorist, writer and a Dalit rights activist.	ᱠᱟᱧᱪᱟ ᱤᱞᱟᱭᱟ ᱥᱮᱯᱷᱟᱨᱰ (ᱡᱟᱱᱟᱢ ᱕ ᱚᱠᱴᱚᱵᱚᱨ ᱑᱙᱕᱒) ᱢᱤᱫ ᱵᱷᱟᱨᱚᱛᱤᱭᱚ ᱨᱟᱡ ᱟᱹᱨᱤ ᱛᱮᱛᱮᱫᱤᱡ, ᱚᱱᱚᱞᱤᱭᱟᱹ ᱟᱨ ᱫᱚᱞᱤᱛ ᱟᱹᱭᱫᱟᱹᱨ ᱠᱟᱹᱢᱤᱭᱟᱹ ᱠᱟᱱᱟᱭ ᱾
In February 2013, at the Jaipur Literary Festival, Ilaiah and Javed Akhtar engaged in a heated discussion over the implications of religion in Indian social life.	᱒᱐᱑᱓ ᱥᱟᱞ ᱨᱮᱭᱟᱜ ᱯᱷᱮᱵᱨᱩᱣᱟᱨᱤ ᱨᱮ ᱡᱚᱭᱯᱩᱨ ᱥᱟᱦᱤᱛᱛᱚ ᱩᱛᱥᱚᱵ ᱨᱮ ᱤᱞᱟᱭᱭᱟ ᱟᱨ ᱡᱟᱵᱷᱮᱫ ᱟᱠᱷᱛᱟᱨ ᱵᱷᱟᱨᱚᱛᱤᱭᱚ ᱥᱟᱶᱛᱟᱨᱤ ᱡᱤᱭᱚᱱᱨᱮ ᱫᱷᱚᱨᱚᱢ ᱨᱮᱭᱟᱜ ᱚᱨᱥᱚᱝ ᱤᱫᱤ ᱠᱟᱛᱮᱜ ᱞᱚᱞᱚ ᱜᱮᱠᱤᱱ ᱚᱠᱟᱟᱨ ᱟᱠᱟᱫᱟ ᱾
The film features Emraan Hashmi, Aditya Pancholi, Neha Dhupia and Sagarika Ghatge.	ᱤᱢᱨᱟᱱ ᱥᱟᱥᱚᱢᱤ, ᱟᱫᱤᱛᱛᱚ ᱯᱟᱱᱪᱳᱞᱤ, ᱱᱮᱦᱟ ᱫᱷᱩᱯᱤᱭᱟ ᱟᱨ ᱥᱟᱜᱽᱨᱤᱠᱟ ᱜᱷᱟᱴᱠᱮ ᱨᱮ ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱫᱚ ᱚᱵᱷᱤᱱᱚᱭ ᱟᱠᱟᱫᱟᱭ ᱾
This rule is in effect just like that of soccer.	ᱱᱚᱣᱟ ᱱᱮᱭᱟᱢ ᱫᱚ ᱯᱷᱩᱴᱵᱚᱞ ᱞᱮᱠᱟᱜᱮ ᱠᱟᱹᱢᱤᱭᱟᱱ ᱟ ᱾
Anshul has a younger brother Aakash played by Adhyayan Suman, who is very attached to Anshul.	ᱚᱝᱥᱩᱞ ᱨᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱠᱟᱹᱴᱤᱡ ᱵᱚᱭᱦᱟᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸᱭ ᱩᱱᱤᱨᱮᱱ ᱟᱹᱰᱤ ᱞᱟᱛᱟᱠ ᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱟᱨ ᱡᱟᱦᱟᱸ ᱪᱚᱨᱤᱛ ᱨᱮ ᱯᱟᱴ ᱞᱮᱫᱟᱭ ᱯᱟᱴᱷᱩᱭᱟᱹ ᱥᱩᱢᱚᱱ ᱾
In the meantime, Preeti's father becomes MP from MLA and their clout increases.	ᱦᱟᱹᱞᱤᱜᱮ, ᱯᱨᱤᱛᱤᱨᱮᱱ ᱟᱪ ᱵᱟᱵᱟ ᱵᱤᱫᱷᱟᱭᱚᱠ ᱠᱷᱚᱱ ᱥᱟᱝᱥᱚᱫ ᱮ ᱵᱮᱱᱟᱣ ᱮᱱᱟ ᱟᱨ ᱩᱱᱤᱭᱟᱜ ᱫᱟᱯᱚᱴ ᱟᱨᱦᱚᱸ ᱵᱟᱲᱦᱟᱣ ᱮᱱᱟ ᱾
There is a chance for participation also in 2023.	᱒᱐᱒᱓ ᱥᱟᱞᱨᱮ ᱥᱮᱞᱮᱫ ᱨᱮᱭᱟᱜ ᱫᱟᱣ ᱢᱮᱱᱟᱜᱼᱟ ᱾
